"day","cci","quarter","cci_available"
2011-06-23,63.1,2011-04-01,2
2011-06-24,63.1,2011-04-01,2
2011-06-25,63.1,2011-04-01,2
2011-06-26,63.1,2011-04-01,2
2011-06-27,63.1,2011-04-01,2
2011-06-28,61.5666666666667,2011-04-01,3
2011-06-29,61.5666666666667,2011-04-01,3
2011-06-30,61.5666666666667,2011-04-01,3
2011-07-01,58.5,2011-07-01,0
2011-07-02,58.5,2011-07-01,0
2011-07-03,58.5,2011-07-01,0
2011-07-04,58.5,2011-07-01,0
2011-07-05,58.5,2011-07-01,0
2011-07-06,58.5,2011-07-01,0
2011-07-07,58.5,2011-07-01,0
2011-07-08,58.5,2011-07-01,0
2011-07-09,58.5,2011-07-01,0
2011-07-10,58.5,2011-07-01,0
2011-07-11,58.5,2011-07-01,0
2011-07-12,58.5,2011-07-01,0
2011-07-13,58.5,2011-07-01,0
2011-07-14,58.5,2011-07-01,0
2011-07-15,58.5,2011-07-01,0
2011-07-16,58.5,2011-07-01,0
2011-07-17,58.5,2011-07-01,0
2011-07-18,58.5,2011-07-01,0
2011-07-19,58.5,2011-07-01,0
2011-07-20,58.5,2011-07-01,0
2011-07-21,58.5,2011-07-01,0
2011-07-22,58.5,2011-07-01,0
2011-07-23,58.5,2011-07-01,0
2011-07-24,58.5,2011-07-01,0
2011-07-25,58.5,2011-07-01,0
2011-07-26,59.5,2011-07-01,1
2011-07-27,59.5,2011-07-01,1
2011-07-28,59.5,2011-07-01,1
2011-07-29,59.5,2011-07-01,1
2011-07-30,59.5,2011-07-01,1
2011-07-31,59.5,2011-07-01,1
2011-08-01,59.5,2011-07-01,1
2011-08-02,59.5,2011-07-01,1
2011-08-03,59.5,2011-07-01,1
2011-08-04,59.5,2011-07-01,1
2011-08-05,59.5,2011-07-01,1
2011-08-06,59.5,2011-07-01,1
2011-08-07,59.5,2011-07-01,1
2011-08-08,59.5,2011-07-01,1
2011-08-09,59.5,2011-07-01,1
2011-08-10,59.5,2011-07-01,1
2011-08-11,59.5,2011-07-01,1
2011-08-12,59.5,2011-07-01,1
2011-08-13,59.5,2011-07-01,1
2011-08-14,59.5,2011-07-01,1
2011-08-15,59.5,2011-07-01,1
2011-08-16,59.5,2011-07-01,1
2011-08-17,59.5,2011-07-01,1
2011-08-18,59.5,2011-07-01,1
2011-08-19,59.5,2011-07-01,1
2011-08-20,59.5,2011-07-01,1
2011-08-21,59.5,2011-07-01,1
2011-08-22,59.5,2011-07-01,1
2011-08-23,59.5,2011-07-01,1
2011-08-24,59.5,2011-07-01,1
2011-08-25,59.5,2011-07-01,1
2011-08-26,59.5,2011-07-01,1
2011-08-27,59.5,2011-07-01,1
2011-08-28,59.5,2011-07-01,1
2011-08-29,59.5,2011-07-01,1
2011-08-30,52,2011-07-01,2
2011-08-31,52,2011-07-01,2
2011-09-01,52,2011-07-01,2
2011-09-02,52,2011-07-01,2
2011-09-03,52,2011-07-01,2
2011-09-04,52,2011-07-01,2
2011-09-05,52,2011-07-01,2
2011-09-06,52,2011-07-01,2
2011-09-07,52,2011-07-01,2
2011-09-08,52,2011-07-01,2
2011-09-09,52,2011-07-01,2
2011-09-10,52,2011-07-01,2
2011-09-11,52,2011-07-01,2
2011-09-12,52,2011-07-01,2
2011-09-13,52,2011-07-01,2
2011-09-14,52,2011-07-01,2
2011-09-15,52,2011-07-01,2
2011-09-16,52,2011-07-01,2
2011-09-17,52,2011-07-01,2
2011-09-18,52,2011-07-01,2
2011-09-19,52,2011-07-01,2
2011-09-20,52,2011-07-01,2
2011-09-21,52,2011-07-01,2
2011-09-22,52,2011-07-01,2
2011-09-23,52,2011-07-01,2
2011-09-24,52,2011-07-01,2
2011-09-25,52,2011-07-01,2
2011-09-26,52,2011-07-01,2
2011-09-27,49.8,2011-07-01,3
2011-09-28,49.8,2011-07-01,3
2011-09-29,49.8,2011-07-01,3
2011-09-30,49.8,2011-07-01,3
2011-10-01,45.4,2011-10-01,0
2011-10-02,45.4,2011-10-01,0
2011-10-03,45.4,2011-10-01,0
2011-10-04,45.4,2011-10-01,0
2011-10-05,45.4,2011-10-01,0
2011-10-06,45.4,2011-10-01,0
2011-10-07,45.4,2011-10-01,0
2011-10-08,45.4,2011-10-01,0
2011-10-09,45.4,2011-10-01,0
2011-10-10,45.4,2011-10-01,0
2011-10-11,45.4,2011-10-01,0
2011-10-12,45.4,2011-10-01,0
2011-10-13,45.4,2011-10-01,0
2011-10-14,45.4,2011-10-01,0
2011-10-15,45.4,2011-10-01,0
2011-10-16,45.4,2011-10-01,0
2011-10-17,45.4,2011-10-01,0
2011-10-18,45.4,2011-10-01,0
2011-10-19,45.4,2011-10-01,0
2011-10-20,45.4,2011-10-01,0
2011-10-21,45.4,2011-10-01,0
2011-10-22,45.4,2011-10-01,0
2011-10-23,45.4,2011-10-01,0
2011-10-24,45.4,2011-10-01,0
2011-10-25,39.8,2011-10-01,1
2011-10-26,39.8,2011-10-01,1
2011-10-27,39.8,2011-10-01,1
2011-10-28,39.8,2011-10-01,1
2011-10-29,39.8,2011-10-01,1
2011-10-30,39.8,2011-10-01,1
2011-10-31,39.8,2011-10-01,1
2011-11-01,39.8,2011-10-01,1
2011-11-02,39.8,2011-10-01,1
2011-11-03,39.8,2011-10-01,1
2011-11-04,39.8,2011-10-01,1
2011-11-05,39.8,2011-10-01,1
2011-11-06,39.8,2011-10-01,1
2011-11-07,39.8,2011-10-01,1
2011-11-08,39.8,2011-10-01,1
2011-11-09,39.8,2011-10-01,1
2011-11-10,39.8,2011-10-01,1
2011-11-11,39.8,2011-10-01,1
2011-11-12,39.8,2011-10-01,1
2011-11-13,39.8,2011-10-01,1
2011-11-14,39.8,2011-10-01,1
2011-11-15,39.8,2011-10-01,1
2011-11-16,39.8,2011-10-01,1
2011-11-17,39.8,2011-10-01,1
2011-11-18,39.8,2011-10-01,1
2011-11-19,39.8,2011-10-01,1
2011-11-20,39.8,2011-10-01,1
2011-11-21,39.8,2011-10-01,1
2011-11-22,39.8,2011-10-01,1
2011-11-23,39.8,2011-10-01,1
2011-11-24,39.8,2011-10-01,1
2011-11-25,39.8,2011-10-01,1
2011-11-26,39.8,2011-10-01,1
2011-11-27,39.8,2011-10-01,1
2011-11-28,39.8,2011-10-01,1
2011-11-29,47.9,2011-10-01,2
2011-11-30,47.9,2011-10-01,2
2011-12-01,47.9,2011-10-01,2
2011-12-02,47.9,2011-10-01,2
2011-12-03,47.9,2011-10-01,2
2011-12-04,47.9,2011-10-01,2
2011-12-05,47.9,2011-10-01,2
2011-12-06,47.9,2011-10-01,2
2011-12-07,47.9,2011-10-01,2
2011-12-08,47.9,2011-10-01,2
2011-12-09,47.9,2011-10-01,2
2011-12-10,47.9,2011-10-01,2
2011-12-11,47.9,2011-10-01,2
2011-12-12,47.9,2011-10-01,2
2011-12-13,47.9,2011-10-01,2
2011-12-14,47.9,2011-10-01,2
2011-12-15,47.9,2011-10-01,2
2011-12-16,47.9,2011-10-01,2
2011-12-17,47.9,2011-10-01,2
2011-12-18,47.9,2011-10-01,2
2011-12-19,47.9,2011-10-01,2
2011-12-20,47.9,2011-10-01,2
2011-12-21,47.9,2011-10-01,2
2011-12-22,47.9,2011-10-01,2
2011-12-23,47.9,2011-10-01,2
2011-12-24,47.9,2011-10-01,2
2011-12-25,47.9,2011-10-01,2
2011-12-26,47.9,2011-10-01,2
2011-12-27,53.4333333333333,2011-10-01,3
2011-12-28,53.4333333333333,2011-10-01,3
2011-12-29,53.4333333333333,2011-10-01,3
2011-12-30,53.4333333333333,2011-10-01,3
2011-12-31,53.4333333333333,2011-10-01,3
2012-01-01,64.5,2012-01-01,0
2012-01-02,64.5,2012-01-01,0
2012-01-03,64.5,2012-01-01,0
2012-01-04,64.5,2012-01-01,0
2012-01-05,64.5,2012-01-01,0
2012-01-06,64.5,2012-01-01,0
2012-01-07,64.5,2012-01-01,0
2012-01-08,64.5,2012-01-01,0
2012-01-09,64.5,2012-01-01,0
2012-01-10,64.5,2012-01-01,0
2012-01-11,64.5,2012-01-01,0
2012-01-12,64.5,2012-01-01,0
2012-01-13,64.5,2012-01-01,0
2012-01-14,64.5,2012-01-01,0
2012-01-15,64.5,2012-01-01,0
2012-01-16,64.5,2012-01-01,0
2012-01-17,64.5,2012-01-01,0
2012-01-18,64.5,2012-01-01,0
2012-01-19,64.5,2012-01-01,0
2012-01-20,64.5,2012-01-01,0
2012-01-21,64.5,2012-01-01,0
2012-01-22,64.5,2012-01-01,0
2012-01-23,64.5,2012-01-01,0
2012-01-24,64.5,2012-01-01,0
2012-01-25,64.5,2012-01-01,0
2012-01-26,64.5,2012-01-01,0
2012-01-27,64.5,2012-01-01,0
2012-01-28,64.5,2012-01-01,0
2012-01-29,64.5,2012-01-01,0
2012-01-30,64.5,2012-01-01,0
2012-01-31,61.1,2012-01-01,1
2012-02-01,61.1,2012-01-01,1
2012-02-02,61.1,2012-01-01,1
2012-02-03,61.1,2012-01-01,1
2012-02-04,61.1,2012-01-01,1
2012-02-05,61.1,2012-01-01,1
2012-02-06,61.1,2012-01-01,1
2012-02-07,61.1,2012-01-01,1
2012-02-08,61.1,2012-01-01,1
2012-02-09,61.1,2012-01-01,1
2012-02-10,61.1,2012-01-01,1
2012-02-11,61.1,2012-01-01,1
2012-02-12,61.1,2012-01-01,1
2012-02-13,61.1,2012-01-01,1
2012-02-14,61.1,2012-01-01,1
2012-02-15,61.1,2012-01-01,1
2012-02-16,61.1,2012-01-01,1
2012-02-17,61.1,2012-01-01,1
2012-02-18,61.1,2012-01-01,1
2012-02-19,61.1,2012-01-01,1
2012-02-20,61.1,2012-01-01,1
2012-02-21,61.1,2012-01-01,1
2012-02-22,61.1,2012-01-01,1
2012-02-23,61.1,2012-01-01,1
2012-02-24,61.1,2012-01-01,1
2012-02-25,61.1,2012-01-01,1
2012-02-26,61.1,2012-01-01,1
2012-02-27,61.1,2012-01-01,1
2012-02-28,65.95,2012-01-01,2
2012-02-29,65.95,2012-01-01,2
2012-03-01,65.95,2012-01-01,2
2012-03-02,65.95,2012-01-01,2
2012-03-03,65.95,2012-01-01,2
2012-03-04,65.95,2012-01-01,2
2012-03-05,65.95,2012-01-01,2
2012-03-06,65.95,2012-01-01,2
2012-03-07,65.95,2012-01-01,2
2012-03-08,65.95,2012-01-01,2
2012-03-09,65.95,2012-01-01,2
2012-03-10,65.95,2012-01-01,2
2012-03-11,65.95,2012-01-01,2
2012-03-12,65.95,2012-01-01,2
2012-03-13,65.95,2012-01-01,2
2012-03-14,65.95,2012-01-01,2
2012-03-15,65.95,2012-01-01,2
2012-03-16,65.95,2012-01-01,2
2012-03-17,65.95,2012-01-01,2
2012-03-18,65.95,2012-01-01,2
2012-03-19,65.95,2012-01-01,2
2012-03-20,65.95,2012-01-01,2
2012-03-21,65.95,2012-01-01,2
2012-03-22,65.95,2012-01-01,2
2012-03-23,65.95,2012-01-01,2
2012-03-24,65.95,2012-01-01,2
2012-03-25,65.95,2012-01-01,2
2012-03-26,65.95,2012-01-01,2
2012-03-27,67.3666666666667,2012-01-01,3
2012-03-28,67.3666666666667,2012-01-01,3
2012-03-29,67.3666666666667,2012-01-01,3
2012-03-30,67.3666666666667,2012-01-01,3
2012-03-31,67.3666666666667,2012-01-01,3
2012-04-01,70.2,2012-04-01,0
2012-04-02,70.2,2012-04-01,0
2012-04-03,70.2,2012-04-01,0
2012-04-04,70.2,2012-04-01,0
2012-04-05,70.2,2012-04-01,0
2012-04-06,70.2,2012-04-01,0
2012-04-07,70.2,2012-04-01,0
2012-04-08,70.2,2012-04-01,0
2012-04-09,70.2,2012-04-01,0
2012-04-10,70.2,2012-04-01,0
2012-04-11,70.2,2012-04-01,0
2012-04-12,70.2,2012-04-01,0
2012-04-13,70.2,2012-04-01,0
2012-04-14,70.2,2012-04-01,0
2012-04-15,70.2,2012-04-01,0
2012-04-16,70.2,2012-04-01,0
2012-04-17,70.2,2012-04-01,0
2012-04-18,70.2,2012-04-01,0
2012-04-19,70.2,2012-04-01,0
2012-04-20,70.2,2012-04-01,0
2012-04-21,70.2,2012-04-01,0
2012-04-22,70.2,2012-04-01,0
2012-04-23,70.2,2012-04-01,0
2012-04-24,69.2,2012-04-01,1
2012-04-25,69.2,2012-04-01,1
2012-04-26,69.2,2012-04-01,1
2012-04-27,69.2,2012-04-01,1
2012-04-28,69.2,2012-04-01,1
2012-04-29,69.2,2012-04-01,1
2012-04-30,69.2,2012-04-01,1
2012-05-01,69.2,2012-04-01,1
2012-05-02,69.2,2012-04-01,1
2012-05-03,69.2,2012-04-01,1
2012-05-04,69.2,2012-04-01,1
2012-05-05,69.2,2012-04-01,1
2012-05-06,69.2,2012-04-01,1
2012-05-07,69.2,2012-04-01,1
2012-05-08,69.2,2012-04-01,1
2012-05-09,69.2,2012-04-01,1
2012-05-10,69.2,2012-04-01,1
2012-05-11,69.2,2012-04-01,1
2012-05-12,69.2,2012-04-01,1
2012-05-13,69.2,2012-04-01,1
2012-05-14,69.2,2012-04-01,1
2012-05-15,69.2,2012-04-01,1
2012-05-16,69.2,2012-04-01,1
2012-05-17,69.2,2012-04-01,1
2012-05-18,69.2,2012-04-01,1
2012-05-19,69.2,2012-04-01,1
2012-05-20,69.2,2012-04-01,1
2012-05-21,69.2,2012-04-01,1
2012-05-22,69.2,2012-04-01,1
2012-05-23,69.2,2012-04-01,1
2012-05-24,69.2,2012-04-01,1
2012-05-25,69.2,2012-04-01,1
2012-05-26,69.2,2012-04-01,1
2012-05-27,69.2,2012-04-01,1
2012-05-28,69.2,2012-04-01,1
2012-05-29,67.05,2012-04-01,2
2012-05-30,67.05,2012-04-01,2
2012-05-31,67.05,2012-04-01,2
2012-06-01,67.05,2012-04-01,2
2012-06-02,67.05,2012-04-01,2
2012-06-03,67.05,2012-04-01,2
2012-06-04,67.05,2012-04-01,2
2012-06-05,67.05,2012-04-01,2
2012-06-06,67.05,2012-04-01,2
2012-06-07,67.05,2012-04-01,2
2012-06-08,67.05,2012-04-01,2
2012-06-09,67.05,2012-04-01,2
2012-06-10,67.05,2012-04-01,2
2012-06-11,67.05,2012-04-01,2
2012-06-12,67.05,2012-04-01,2
2012-06-13,67.05,2012-04-01,2
2012-06-14,67.05,2012-04-01,2
2012-06-15,67.05,2012-04-01,2
2012-06-16,67.05,2012-04-01,2
2012-06-17,67.05,2012-04-01,2
2012-06-18,67.05,2012-04-01,2
2012-06-19,67.05,2012-04-01,2
2012-06-20,67.05,2012-04-01,2
2012-06-21,67.05,2012-04-01,2
2012-06-22,67.05,2012-04-01,2
2012-06-23,67.05,2012-04-01,2
2012-06-24,67.05,2012-04-01,2
2012-06-25,67.05,2012-04-01,2
2012-06-26,65.3666666666667,2012-04-01,3
2012-06-27,65.3666666666667,2012-04-01,3
2012-06-28,65.3666666666667,2012-04-01,3
2012-06-29,65.3666666666667,2012-04-01,3
2012-06-30,65.3666666666667,2012-04-01,3
2012-07-01,62,2012-07-01,0
2012-07-02,62,2012-07-01,0
2012-07-03,62,2012-07-01,0
2012-07-04,62,2012-07-01,0
2012-07-05,62,2012-07-01,0
2012-07-06,62,2012-07-01,0
2012-07-07,62,2012-07-01,0
2012-07-08,62,2012-07-01,0
2012-07-09,62,2012-07-01,0
2012-07-10,62,2012-07-01,0
2012-07-11,62,2012-07-01,0
2012-07-12,62,2012-07-01,0
2012-07-13,62,2012-07-01,0
2012-07-14,62,2012-07-01,0
2012-07-15,62,2012-07-01,0
2012-07-16,62,2012-07-01,0
2012-07-17,62,2012-07-01,0
2012-07-18,62,2012-07-01,0
2012-07-19,62,2012-07-01,0
2012-07-20,62,2012-07-01,0
2012-07-21,62,2012-07-01,0
2012-07-22,62,2012-07-01,0
2012-07-23,62,2012-07-01,0
2012-07-24,62,2012-07-01,0
2012-07-25,62,2012-07-01,0
2012-07-26,62,2012-07-01,0
2012-07-27,62,2012-07-01,0
2012-07-28,62,2012-07-01,0
2012-07-29,62,2012-07-01,0
2012-07-30,62,2012-07-01,0
2012-07-31,65.9,2012-07-01,1
2012-08-01,65.9,2012-07-01,1
2012-08-02,65.9,2012-07-01,1
2012-08-03,65.9,2012-07-01,1
2012-08-04,65.9,2012-07-01,1
2012-08-05,65.9,2012-07-01,1
2012-08-06,65.9,2012-07-01,1
2012-08-07,65.9,2012-07-01,1
2012-08-08,65.9,2012-07-01,1
2012-08-09,65.9,2012-07-01,1
2012-08-10,65.9,2012-07-01,1
2012-08-11,65.9,2012-07-01,1
2012-08-12,65.9,2012-07-01,1
2012-08-13,65.9,2012-07-01,1
2012-08-14,65.9,2012-07-01,1
2012-08-15,65.9,2012-07-01,1
2012-08-16,65.9,2012-07-01,1
2012-08-17,65.9,2012-07-01,1
2012-08-18,65.9,2012-07-01,1
2012-08-19,65.9,2012-07-01,1
2012-08-20,65.9,2012-07-01,1
2012-08-21,65.9,2012-07-01,1
2012-08-22,65.9,2012-07-01,1
2012-08-23,65.9,2012-07-01,1
2012-08-24,65.9,2012-07-01,1
2012-08-25,65.9,2012-07-01,1
2012-08-26,65.9,2012-07-01,1
2012-08-27,65.9,2012-07-01,1
2012-08-28,63.25,2012-07-01,2
2012-08-29,63.25,2012-07-01,2
2012-08-30,63.25,2012-07-01,2
2012-08-31,63.25,2012-07-01,2
2012-09-01,63.25,2012-07-01,2
2012-09-02,63.25,2012-07-01,2
2012-09-03,63.25,2012-07-01,2
2012-09-04,63.25,2012-07-01,2
2012-09-05,63.25,2012-07-01,2
2012-09-06,63.25,2012-07-01,2
2012-09-07,63.25,2012-07-01,2
2012-09-08,63.25,2012-07-01,2
2012-09-09,63.25,2012-07-01,2
2012-09-10,63.25,2012-07-01,2
2012-09-11,63.25,2012-07-01,2
2012-09-12,63.25,2012-07-01,2
2012-09-13,63.25,2012-07-01,2
2012-09-14,63.25,2012-07-01,2
2012-09-15,63.25,2012-07-01,2
2012-09-16,63.25,2012-07-01,2
2012-09-17,63.25,2012-07-01,2
2012-09-18,63.25,2012-07-01,2
2012-09-19,63.25,2012-07-01,2
2012-09-20,63.25,2012-07-01,2
2012-09-21,63.25,2012-07-01,2
2012-09-22,63.25,2012-07-01,2
2012-09-23,63.25,2012-07-01,2
2012-09-24,63.25,2012-07-01,2
2012-09-25,65.6,2012-07-01,3
2012-09-26,65.6,2012-07-01,3
2012-09-27,65.6,2012-07-01,3
2012-09-28,65.6,2012-07-01,3
2012-09-29,65.6,2012-07-01,3
2012-09-30,65.6,2012-07-01,3
2012-10-01,70.3,2012-10-01,0
2012-10-02,70.3,2012-10-01,0
2012-10-03,70.3,2012-10-01,0
2012-10-04,70.3,2012-10-01,0
2012-10-05,70.3,2012-10-01,0
2012-10-06,70.3,2012-10-01,0
2012-10-07,70.3,2012-10-01,0
2012-10-08,70.3,2012-10-01,0
2012-10-09,70.3,2012-10-01,0
2012-10-10,70.3,2012-10-01,0
2012-10-11,70.3,2012-10-01,0
2012-10-12,70.3,2012-10-01,0
2012-10-13,70.3,2012-10-01,0
2012-10-14,70.3,2012-10-01,0
2012-10-15,70.3,2012-10-01,0
2012-10-16,70.3,2012-10-01,0
2012-10-17,70.3,2012-10-01,0
2012-10-18,70.3,2012-10-01,0
2012-10-19,70.3,2012-10-01,0
2012-10-20,70.3,2012-10-01,0
2012-10-21,70.3,2012-10-01,0
2012-10-22,70.3,2012-10-01,0
2012-10-23,70.3,2012-10-01,0
2012-10-24,70.3,2012-10-01,0
2012-10-25,70.3,2012-10-01,0
2012-10-26,70.3,2012-10-01,0
2012-10-27,70.3,2012-10-01,0
2012-10-28,70.3,2012-10-01,0
2012-10-29,70.3,2012-10-01,0
2012-10-30,70.3,2012-10-01,0
2012-10-31,70.3,2012-10-01,0
2012-11-01,72.2,2012-10-01,1
2012-11-02,72.2,2012-10-01,1
2012-11-03,72.2,2012-10-01,1
2012-11-04,72.2,2012-10-01,1
2012-11-05,72.2,2012-10-01,1
2012-11-06,72.2,2012-10-01,1
2012-11-07,72.2,2012-10-01,1
2012-11-08,72.2,2012-10-01,1
2012-11-09,72.2,2012-10-01,1
2012-11-10,72.2,2012-10-01,1
2012-11-11,72.2,2012-10-01,1
2012-11-12,72.2,2012-10-01,1
2012-11-13,72.2,2012-10-01,1
2012-11-14,72.2,2012-10-01,1
2012-11-15,72.2,2012-10-01,1
2012-11-16,72.2,2012-10-01,1
2012-11-17,72.2,2012-10-01,1
2012-11-18,72.2,2012-10-01,1
2012-11-19,72.2,2012-10-01,1
2012-11-20,72.2,2012-10-01,1
2012-11-21,72.2,2012-10-01,1
2012-11-22,72.2,2012-10-01,1
2012-11-23,72.2,2012-10-01,1
2012-11-24,72.2,2012-10-01,1
2012-11-25,72.2,2012-10-01,1
2012-11-26,72.2,2012-10-01,1
2012-11-27,72.95,2012-10-01,2
2012-11-28,72.95,2012-10-01,2
2012-11-29,72.95,2012-10-01,2
2012-11-30,72.95,2012-10-01,2
2012-12-01,72.95,2012-10-01,2
2012-12-02,72.95,2012-10-01,2
2012-12-03,72.95,2012-10-01,2
2012-12-04,72.95,2012-10-01,2
2012-12-05,72.95,2012-10-01,2
2012-12-06,72.95,2012-10-01,2
2012-12-07,72.95,2012-10-01,2
2012-12-08,72.95,2012-10-01,2
2012-12-09,72.95,2012-10-01,2
2012-12-10,72.95,2012-10-01,2
2012-12-11,72.95,2012-10-01,2
2012-12-12,72.95,2012-10-01,2
2012-12-13,72.95,2012-10-01,2
2012-12-14,72.95,2012-10-01,2
2012-12-15,72.95,2012-10-01,2
2012-12-16,72.95,2012-10-01,2
2012-12-17,72.95,2012-10-01,2
2012-12-18,72.95,2012-10-01,2
2012-12-19,72.95,2012-10-01,2
2012-12-20,72.95,2012-10-01,2
2012-12-21,72.95,2012-10-01,2
2012-12-22,72.95,2012-10-01,2
2012-12-23,72.95,2012-10-01,2
2012-12-24,72.95,2012-10-01,2
2012-12-25,72.95,2012-10-01,2
2012-12-26,72.95,2012-10-01,2
2012-12-27,70.3333333333333,2012-10-01,3
2012-12-28,70.3333333333333,2012-10-01,3
2012-12-29,70.3333333333333,2012-10-01,3
2012-12-30,70.3333333333333,2012-10-01,3
2012-12-31,70.3333333333333,2012-10-01,3
2013-01-01,65.1,2013-01-01,0
2013-01-02,65.1,2013-01-01,0
2013-01-03,65.1,2013-01-01,0
2013-01-04,65.1,2013-01-01,0
2013-01-05,65.1,2013-01-01,0
2013-01-06,65.1,2013-01-01,0
2013-01-07,65.1,2013-01-01,0
2013-01-08,65.1,2013-01-01,0
2013-01-09,65.1,2013-01-01,0
2013-01-10,65.1,2013-01-01,0
2013-01-11,65.1,2013-01-01,0
2013-01-12,65.1,2013-01-01,0
2013-01-13,65.1,2013-01-01,0
2013-01-14,65.1,2013-01-01,0
2013-01-15,65.1,2013-01-01,0
2013-01-16,65.1,2013-01-01,0
2013-01-17,65.1,2013-01-01,0
2013-01-18,65.1,2013-01-01,0
2013-01-19,65.1,2013-01-01,0
2013-01-20,65.1,2013-01-01,0
2013-01-21,65.1,2013-01-01,0
2013-01-22,65.1,2013-01-01,0
2013-01-23,65.1,2013-01-01,0
2013-01-24,65.1,2013-01-01,0
2013-01-25,65.1,2013-01-01,0
2013-01-26,65.1,2013-01-01,0
2013-01-27,65.1,2013-01-01,0
2013-01-28,65.1,2013-01-01,0
2013-01-29,58.6,2013-01-01,1
2013-01-30,58.6,2013-01-01,1
2013-01-31,58.6,2013-01-01,1
2013-02-01,58.6,2013-01-01,1
2013-02-02,58.6,2013-01-01,1
2013-02-03,58.6,2013-01-01,1
2013-02-04,58.6,2013-01-01,1
2013-02-05,58.6,2013-01-01,1
2013-02-06,58.6,2013-01-01,1
2013-02-07,58.6,2013-01-01,1
2013-02-08,58.6,2013-01-01,1
2013-02-09,58.6,2013-01-01,1
2013-02-10,58.6,2013-01-01,1
2013-02-11,58.6,2013-01-01,1
2013-02-12,58.6,2013-01-01,1
2013-02-13,58.6,2013-01-01,1
2013-02-14,58.6,2013-01-01,1
2013-02-15,58.6,2013-01-01,1
2013-02-16,58.6,2013-01-01,1
2013-02-17,58.6,2013-01-01,1
2013-02-18,58.6,2013-01-01,1
2013-02-19,58.6,2013-01-01,1
2013-02-20,58.6,2013-01-01,1
2013-02-21,58.6,2013-01-01,1
2013-02-22,58.6,2013-01-01,1
2013-02-23,58.6,2013-01-01,1
2013-02-24,58.6,2013-01-01,1
2013-02-25,58.6,2013-01-01,1
2013-02-26,64.1,2013-01-01,2
2013-02-27,64.1,2013-01-01,2
2013-02-28,64.1,2013-01-01,2
2013-03-01,64.1,2013-01-01,2
2013-03-02,64.1,2013-01-01,2
2013-03-03,64.1,2013-01-01,2
2013-03-04,64.1,2013-01-01,2
2013-03-05,64.1,2013-01-01,2
2013-03-06,64.1,2013-01-01,2
2013-03-07,64.1,2013-01-01,2
2013-03-08,64.1,2013-01-01,2
2013-03-09,64.1,2013-01-01,2
2013-03-10,64.1,2013-01-01,2
2013-03-11,64.1,2013-01-01,2
2013-03-12,64.1,2013-01-01,2
2013-03-13,64.1,2013-01-01,2
2013-03-14,64.1,2013-01-01,2
2013-03-15,64.1,2013-01-01,2
2013-03-16,64.1,2013-01-01,2
2013-03-17,64.1,2013-01-01,2
2013-03-18,64.1,2013-01-01,2
2013-03-19,64.1,2013-01-01,2
2013-03-20,64.1,2013-01-01,2
2013-03-21,64.1,2013-01-01,2
2013-03-22,64.1,2013-01-01,2
2013-03-23,64.1,2013-01-01,2
2013-03-24,64.1,2013-01-01,2
2013-03-25,64.1,2013-01-01,2
2013-03-26,62.6333333333333,2013-01-01,3
2013-03-27,62.6333333333333,2013-01-01,3
2013-03-28,62.6333333333333,2013-01-01,3
2013-03-29,62.6333333333333,2013-01-01,3
2013-03-30,62.6333333333333,2013-01-01,3
2013-03-31,62.6333333333333,2013-01-01,3
2013-04-01,59.7,2013-04-01,0
2013-04-02,59.7,2013-04-01,0
2013-04-03,59.7,2013-04-01,0
2013-04-04,59.7,2013-04-01,0
2013-04-05,59.7,2013-04-01,0
2013-04-06,59.7,2013-04-01,0
2013-04-07,59.7,2013-04-01,0
2013-04-08,59.7,2013-04-01,0
2013-04-09,59.7,2013-04-01,0
2013-04-10,59.7,2013-04-01,0
2013-04-11,59.7,2013-04-01,0
2013-04-12,59.7,2013-04-01,0
2013-04-13,59.7,2013-04-01,0
2013-04-14,59.7,2013-04-01,0
2013-04-15,59.7,2013-04-01,0
2013-04-16,59.7,2013-04-01,0
2013-04-17,59.7,2013-04-01,0
2013-04-18,59.7,2013-04-01,0
2013-04-19,59.7,2013-04-01,0
2013-04-20,59.7,2013-04-01,0
2013-04-21,59.7,2013-04-01,0
2013-04-22,59.7,2013-04-01,0
2013-04-23,59.7,2013-04-01,0
2013-04-24,59.7,2013-04-01,0
2013-04-25,59.7,2013-04-01,0
2013-04-26,59.7,2013-04-01,0
2013-04-27,59.7,2013-04-01,0
2013-04-28,59.7,2013-04-01,0
2013-04-29,59.7,2013-04-01,0
2013-04-30,68.1,2013-04-01,1
2013-05-01,68.1,2013-04-01,1
2013-05-02,68.1,2013-04-01,1
2013-05-03,68.1,2013-04-01,1
2013-05-04,68.1,2013-04-01,1
2013-05-05,68.1,2013-04-01,1
2013-05-06,68.1,2013-04-01,1
2013-05-07,68.1,2013-04-01,1
2013-05-08,68.1,2013-04-01,1
2013-05-09,68.1,2013-04-01,1
2013-05-10,68.1,2013-04-01,1
2013-05-11,68.1,2013-04-01,1
2013-05-12,68.1,2013-04-01,1
2013-05-13,68.1,2013-04-01,1
2013-05-14,68.1,2013-04-01,1
2013-05-15,68.1,2013-04-01,1
2013-05-16,68.1,2013-04-01,1
2013-05-17,68.1,2013-04-01,1
2013-05-18,68.1,2013-04-01,1
2013-05-19,68.1,2013-04-01,1
2013-05-20,68.1,2013-04-01,1
2013-05-21,68.1,2013-04-01,1
