"day","quarter","pmi","pmi_available","News Sentiment","doq","gdp_gr"
1998-03-08,1998-01-01,52.85,2,0.171737089753151,67,0.998748988635079
1998-03-09,1998-01-01,52.85,2,0.170795351266861,68,0.998748988635079
1998-03-10,1998-01-01,52.85,2,0.198886230587959,69,0.998748988635079
1998-03-11,1998-01-01,52.85,2,0.203469574451447,70,0.998748988635079
1998-03-12,1998-01-01,52.85,2,0.19122901558876,71,0.998748988635079
1998-03-13,1998-01-01,52.85,2,0.18306428194046,72,0.998748988635079
1998-03-14,1998-01-01,52.85,2,0.205831527709961,73,0.998748988635079
1998-03-15,1998-01-01,52.85,2,0.225947588682175,74,0.998748988635079
1998-03-16,1998-01-01,52.85,2,0.197151988744736,75,0.998748988635079
1998-03-17,1998-01-01,52.85,2,0.184102311730385,76,0.998748988635079
1998-03-18,1998-01-01,52.85,2,0.183395683765411,77,0.998748988635079
1998-03-19,1998-01-01,52.85,2,0.191239029169083,78,0.998748988635079
1998-03-20,1998-01-01,52.85,2,0.185823783278465,79,0.998748988635079
1998-03-21,1998-01-01,52.85,2,0.205823123455048,80,0.998748988635079
1998-03-22,1998-01-01,52.85,2,0.178781718015671,81,0.998748988635079
1998-03-23,1998-01-01,52.85,2,0.176277726888657,82,0.998748988635079
1998-03-24,1998-01-01,52.85,2,0.187473431229591,83,0.998748988635079
1998-03-25,1998-01-01,52.85,2,0.184623703360558,84,0.998748988635079
1998-03-26,1998-01-01,52.85,2,0.181728079915047,85,0.998748988635079
1998-03-27,1998-01-01,52.85,2,0.196215063333511,86,0.998748988635079
1998-03-28,1998-01-01,52.85,2,0.217142581939697,87,0.998748988635079
1998-03-29,1998-01-01,52.85,2,0.259174287319183,88,0.998748988635079
1998-03-30,1998-01-01,52.85,2,0.261468946933746,89,0.998748988635079
1998-03-31,1998-01-01,52.85,2,0.250511020421982,90,0.998748988635079
1998-04-01,1998-04-01,54.8,0,0.248987555503845,1,0.921429648192174
1998-04-02,1998-04-01,54.8,0,0.261542171239853,2,0.921429648192174
1998-04-03,1998-04-01,54.8,0,0.252958506345749,3,0.921429648192174
1998-04-04,1998-04-01,54.8,0,0.248153731226921,4,0.921429648192174
1998-04-05,1998-04-01,54.8,0,0.220470204949379,5,0.921429648192174
1998-04-06,1998-04-01,54.8,0,0.213167414069176,6,0.921429648192174
1998-04-07,1998-04-01,54.8,0,0.219407141208649,7,0.921429648192174
1998-04-08,1998-04-01,54.8,0,0.237699896097183,8,0.921429648192174
1998-04-09,1998-04-01,54.8,0,0.245311483740807,9,0.921429648192174
1998-04-10,1998-04-01,54.8,0,0.235841125249863,10,0.921429648192174
1998-04-11,1998-04-01,54.8,0,0.234913021326065,11,0.921429648192174
1998-04-12,1998-04-01,54.8,0,0.245893850922585,12,0.921429648192174
1998-04-13,1998-04-01,54.8,0,0.251788973808289,13,0.921429648192174
1998-04-14,1998-04-01,54.8,0,0.244844123721123,14,0.921429648192174
1998-04-15,1998-04-01,54.8,0,0.24687248468399,15,0.921429648192174
1998-04-16,1998-04-01,54.8,0,0.26002562046051,16,0.921429648192174
1998-04-17,1998-04-01,54.8,0,0.235810071229935,17,0.921429648192174
1998-04-18,1998-04-01,54.8,0,0.194883644580841,18,0.921429648192174
1998-04-19,1998-04-01,54.8,0,0.203765392303467,19,0.921429648192174
1998-04-20,1998-04-01,54.8,0,0.206368699669838,20,0.921429648192174
1998-04-21,1998-04-01,54.8,0,0.208513543009758,21,0.921429648192174
1998-04-22,1998-04-01,54.8,0,0.199097022414207,22,0.921429648192174
1998-04-23,1998-04-01,54.8,0,0.226494342088699,23,0.921429648192174
1998-04-24,1998-04-01,54.8,0,0.225458413362503,24,0.921429648192174
1998-04-25,1998-04-01,54.8,0,0.21914704144001,25,0.921429648192174
1998-04-26,1998-04-01,54.8,0,0.243822500109673,26,0.921429648192174
1998-04-27,1998-04-01,54.8,0,0.244498312473297,27,0.921429648192174
1998-04-28,1998-04-01,54.8,0,0.23501418530941,28,0.921429648192174
1998-04-29,1998-04-01,54.8,0,0.247991874814034,29,0.921429648192174
1998-04-30,1998-04-01,54.8,0,0.239224031567574,30,0.921429648192174
1998-05-01,1998-04-01,52.9,1,0.219804257154465,31,0.921429648192174
1998-05-02,1998-04-01,52.9,1,0.226989716291428,32,0.921429648192174
1998-05-03,1998-04-01,52.9,1,0.21648097038269,33,0.921429648192174
1998-05-04,1998-04-01,52.9,1,0.223900675773621,34,0.921429648192174
1998-05-05,1998-04-01,52.9,1,0.218895748257637,35,0.921429648192174
1998-05-06,1998-04-01,52.9,1,0.229648739099503,36,0.921429648192174
1998-05-07,1998-04-01,52.9,1,0.225270792841911,37,0.921429648192174
1998-05-08,1998-04-01,52.9,1,0.221789106726646,38,0.921429648192174
1998-05-09,1998-04-01,52.9,1,0.160097420215607,39,0.921429648192174
1998-05-10,1998-04-01,52.9,1,0.140229448676109,40,0.921429648192174
1998-05-11,1998-04-01,52.9,1,0.111256293952465,41,0.921429648192174
1998-05-12,1998-04-01,52.9,1,0.0813597589731216,42,0.921429648192174
1998-05-13,1998-04-01,52.9,1,0.0819970667362213,43,0.921429648192174
1998-05-14,1998-04-01,52.9,1,0.079692505300045,44,0.921429648192174
1998-05-15,1998-04-01,52.9,1,0.0616273730993271,45,0.921429648192174
1998-05-16,1998-04-01,52.9,1,0.0913070067763329,46,0.921429648192174
1998-05-17,1998-04-01,52.9,1,0.128266602754593,47,0.921429648192174
1998-05-18,1998-04-01,52.9,1,0.140426456928253,48,0.921429648192174
1998-05-19,1998-04-01,52.9,1,0.157611057162285,49,0.921429648192174
1998-05-20,1998-04-01,52.9,1,0.153869912028313,50,0.921429648192174
1998-05-21,1998-04-01,52.9,1,0.130152136087418,51,0.921429648192174
1998-05-22,1998-04-01,52.9,1,0.116482742130756,52,0.921429648192174
1998-05-23,1998-04-01,52.9,1,0.110660396516323,53,0.921429648192174
1998-05-24,1998-04-01,52.9,1,0.132506266236305,54,0.921429648192174
1998-05-25,1998-04-01,52.9,1,0.136282086372375,55,0.921429648192174
1998-05-26,1998-04-01,52.9,1,0.140672147274017,56,0.921429648192174
1998-05-27,1998-04-01,52.9,1,0.156854629516602,57,0.921429648192174
1998-05-28,1998-04-01,52.9,1,0.139769092202187,58,0.921429648192174
1998-05-29,1998-04-01,52.9,1,0.141420304775238,59,0.921429648192174
1998-05-30,1998-04-01,52.9,1,0.0830797702074051,60,0.921429648192174
1998-05-31,1998-04-01,52.9,1,0.107233382761478,61,0.921429648192174
1998-06-01,1998-04-01,52.15,2,0.111804969608784,62,0.921429648192174
1998-06-02,1998-04-01,52.15,2,0.112461104989052,63,0.921429648192174
1998-06-03,1998-04-01,52.15,2,0.117920070886612,64,0.921429648192174
1998-06-04,1998-04-01,52.15,2,0.127460345625877,65,0.921429648192174
1998-06-05,1998-04-01,52.15,2,0.133663922548294,66,0.921429648192174
1998-06-06,1998-04-01,52.15,2,0.114689201116562,67,0.921429648192174
1998-06-07,1998-04-01,52.15,2,0.168749526143074,68,0.921429648192174
1998-06-08,1998-04-01,52.15,2,0.132271245121956,69,0.921429648192174
1998-06-09,1998-04-01,52.15,2,0.152763843536377,70,0.921429648192174
1998-06-10,1998-04-01,52.15,2,0.143704578280449,71,0.921429648192174
1998-06-11,1998-04-01,52.15,2,0.113976828753948,72,0.921429648192174
1998-06-12,1998-04-01,52.15,2,0.119823597371578,73,0.921429648192174
1998-06-13,1998-04-01,52.15,2,0.0531598851084709,74,0.921429648192174
1998-06-14,1998-04-01,52.15,2,0.0405723303556442,75,0.921429648192174
1998-06-15,1998-04-01,52.15,2,0.0384571179747581,76,0.921429648192174
1998-06-16,1998-04-01,52.15,2,-0.0133058680221438,77,0.921429648192174
1998-06-17,1998-04-01,52.15,2,-0.00982747878879309,78,0.921429648192174
1998-06-18,1998-04-01,52.15,2,-0.0224864296615124,79,0.921429648192174
1998-06-19,1998-04-01,52.15,2,-0.0474754199385643,80,0.921429648192174
1998-06-20,1998-04-01,52.15,2,-0.0843937918543816,81,0.921429648192174
1998-06-21,1998-04-01,52.15,2,-0.0433764159679413,82,0.921429648192174
1998-06-22,1998-04-01,52.15,2,-0.0380160808563232,83,0.921429648192174
1998-06-23,1998-04-01,52.15,2,-0.04116490483284,84,0.921429648192174
1998-06-24,1998-04-01,52.15,2,-0.0311445109546185,85,0.921429648192174
1998-06-25,1998-04-01,52.15,2,-0.0382851622998714,86,0.921429648192174
1998-06-26,1998-04-01,52.15,2,-0.0291379168629646,87,0.921429648192174
1998-06-27,1998-04-01,52.15,2,-0.0624736025929451,88,0.921429648192174
1998-06-28,1998-04-01,52.15,2,-0.0586213767528534,89,0.921429648192174
1998-06-29,1998-04-01,52.15,2,-0.0397460237145424,90,0.921429648192174
1998-06-30,1998-04-01,52.15,2,-0.0352094583213329,91,0.921429648192174
1998-07-01,1998-07-01,49.6,0,-0.0207142196595669,1,1.25108150769364
1998-07-02,1998-07-01,49.6,0,-0.0237576514482498,2,1.25108150769364
1998-07-03,1998-07-01,49.6,0,-0.0355377607047558,3,1.25108150769364
1998-07-04,1998-07-01,49.6,0,-0.0444710738956928,4,1.25108150769364
1998-07-05,1998-07-01,49.6,0,-0.0620352402329445,5,1.25108150769364
1998-07-06,1998-07-01,49.6,0,-0.0140574052929878,6,1.25108150769364
1998-07-07,1998-07-01,49.6,0,0.00694565940648317,7,1.25108150769364
1998-07-08,1998-07-01,49.6,0,0.0190028790384531,8,1.25108150769364
1998-07-09,1998-07-01,49.6,0,0.00967210531234741,9,1.25108150769364
1998-07-10,1998-07-01,49.6,0,0.00783636327832937,10,1.25108150769364
1998-07-11,1998-07-01,49.6,0,-0.0361856706440449,11,1.25108150769364
1998-07-12,1998-07-01,49.6,0,0.00866882782429457,12,1.25108150769364
1998-07-13,1998-07-01,49.6,0,0.0195383038371801,13,1.25108150769364
1998-07-14,1998-07-01,49.6,0,0.0389458499848843,14,1.25108150769364
1998-07-15,1998-07-01,49.6,0,0.0558365061879158,15,1.25108150769364
1998-07-16,1998-07-01,49.6,0,0.0395681299269199,16,1.25108150769364
1998-07-17,1998-07-01,49.6,0,0.0466758869588375,17,1.25108150769364
1998-07-18,1998-07-01,49.6,0,0.0488127544522285,18,1.25108150769364
1998-07-19,1998-07-01,49.6,0,0.0488580130040646,19,1.25108150769364
1998-07-20,1998-07-01,49.6,0,0.0493411459028721,20,1.25108150769364
1998-07-21,1998-07-01,49.6,0,0.039568193256855,21,1.25108150769364
1998-07-22,1998-07-01,49.6,0,0.0386119484901428,22,1.25108150769364
1998-07-23,1998-07-01,49.6,0,0.0336954221129417,23,1.25108150769364
1998-07-24,1998-07-01,49.6,0,0.0177551172673702,24,1.25108150769364
1998-07-25,1998-07-01,49.6,0,0.0230429116636515,25,1.25108150769364
1998-07-26,1998-07-01,49.6,0,0.0595713220536709,26,1.25108150769364
1998-07-27,1998-07-01,49.6,0,0.0394760295748711,27,1.25108150769364
1998-07-28,1998-07-01,49.6,0,0.0602278560400009,28,1.25108150769364
1998-07-29,1998-07-01,49.6,0,0.0771932005882263,29,1.25108150769364
1998-07-30,1998-07-01,49.6,0,0.0818120986223221,30,1.25108150769364
1998-07-31,1998-07-01,49.6,0,0.0863353833556175,31,1.25108150769364
1998-08-01,1998-07-01,49.6,0,0.0654627084732056,32,1.25108150769364
1998-08-02,1998-07-01,49.6,0,0.0390504412353039,33,1.25108150769364
1998-08-03,1998-07-01,49.1,1,0.0319610573351383,34,1.25108150769364
1998-08-04,1998-07-01,49.1,1,0.0353186503052711,35,1.25108150769364
1998-08-05,1998-07-01,49.1,1,0.054400309920311,36,1.25108150769364
1998-08-06,1998-07-01,49.1,1,0.0642318651080132,37,1.25108150769364
1998-08-07,1998-07-01,49.1,1,0.0729921087622643,38,1.25108150769364
1998-08-08,1998-07-01,49.1,1,0.0495518669486046,39,1.25108150769364
1998-08-09,1998-07-01,49.1,1,0.132085740566254,40,1.25108150769364
1998-08-10,1998-07-01,49.1,1,0.134669929742813,41,1.25108150769364
1998-08-11,1998-07-01,49.1,1,0.123790107667446,42,1.25108150769364
1998-08-12,1998-07-01,49.1,1,0.13284794986248,43,1.25108150769364
1998-08-13,1998-07-01,49.1,1,0.115239441394806,44,1.25108150769364
1998-08-14,1998-07-01,49.1,1,0.105001322925091,45,1.25108150769364
1998-08-15,1998-07-01,49.1,1,0.122447781264782,46,1.25108150769364
1998-08-16,1998-07-01,49.1,1,0.0574333034455776,47,1.25108150769364
1998-08-17,1998-07-01,49.1,1,0.0535204634070396,48,1.25108150769364
1998-08-18,1998-07-01,49.1,1,0.0660649091005325,49,1.25108150769364
1998-08-19,1998-07-01,49.1,1,0.0703069418668747,50,1.25108150769364
1998-08-20,1998-07-01,49.1,1,0.0550437942147255,51,1.25108150769364
1998-08-21,1998-07-01,49.1,1,0.0524512752890587,52,1.25108150769364
1998-08-22,1998-07-01,49.1,1,0.0580495595932007,53,1.25108150769364
1998-08-23,1998-07-01,49.1,1,0.0370490923523903,54,1.25108150769364
1998-08-24,1998-07-01,49.1,1,0.0288365464657545,55,1.25108150769364
1998-08-25,1998-07-01,49.1,1,0.0563839264214039,56,1.25108150769364
1998-08-26,1998-07-01,49.1,1,0.0544063374400139,57,1.25108150769364
1998-08-27,1998-07-01,49.1,1,0.0711436346173286,58,1.25108150769364
1998-08-28,1998-07-01,49.1,1,0.0227729100733995,59,1.25108150769364
1998-08-29,1998-07-01,49.1,1,-0.0405609011650085,60,1.25108150769364
1998-08-30,1998-07-01,49.1,1,-0.0357767418026924,61,1.25108150769364
1998-08-31,1998-07-01,49.1,1,-0.044204693287611,62,1.25108150769364
1998-09-01,1998-07-01,49.25,2,-0.0501886643469334,63,1.25108150769364
1998-09-02,1998-07-01,49.25,2,-0.0392816476523876,64,1.25108150769364
1998-09-03,1998-07-01,49.25,2,-0.0525351315736771,65,1.25108150769364
1998-09-04,1998-07-01,49.25,2,-0.0502835959196091,66,1.25108150769364
1998-09-05,1998-07-01,49.25,2,-0.0736971199512482,67,1.25108150769364
1998-09-06,1998-07-01,49.25,2,-0.0921196639537811,68,1.25108150769364
1998-09-07,1998-07-01,49.25,2,-0.0885747373104095,69,1.25108150769364
1998-09-08,1998-07-01,49.25,2,-0.0843017548322678,70,1.25108150769364
1998-09-09,1998-07-01,49.25,2,-0.0618422888219357,71,1.25108150769364
1998-09-10,1998-07-01,49.25,2,-0.0643528774380684,72,1.25108150769364
1998-09-11,1998-07-01,49.25,2,-0.0731557011604309,73,1.25108150769364
1998-09-12,1998-07-01,49.25,2,-0.144121751189232,74,1.25108150769364
1998-09-13,1998-07-01,49.25,2,-0.118921600282192,75,1.25108150769364
1998-09-14,1998-07-01,49.25,2,-0.118361845612526,76,1.25108150769364
1998-09-15,1998-07-01,49.25,2,-0.126723483204842,77,1.25108150769364
1998-09-16,1998-07-01,49.25,2,-0.095176599919796,78,1.25108150769364
1998-09-17,1998-07-01,49.25,2,-0.0919167473912239,79,1.25108150769364
1998-09-18,1998-07-01,49.25,2,-0.105267077684402,80,1.25108150769364
1998-09-19,1998-07-01,49.25,2,-0.114120058715343,81,1.25108150769364
1998-09-20,1998-07-01,49.25,2,-0.14388769865036,82,1.25108150769364
1998-09-21,1998-07-01,49.25,2,-0.120774261653423,83,1.25108150769364
1998-09-22,1998-07-01,49.25,2,-0.112034276127815,84,1.25108150769364
1998-09-23,1998-07-01,49.25,2,-0.103112384676933,85,1.25108150769364
1998-09-24,1998-07-01,49.25,2,-0.103996373713017,86,1.25108150769364
1998-09-25,1998-07-01,49.25,2,-0.111729368567467,87,1.25108150769364
1998-09-26,1998-07-01,49.25,2,-0.0618994906544685,88,1.25108150769364
1998-09-27,1998-07-01,49.25,2,-0.0248768329620361,89,1.25108150769364
1998-09-28,1998-07-01,49.25,2,-0.0124024311080575,90,1.25108150769364
1998-09-29,1998-07-01,49.25,2,-0.011135783046484,91,1.25108150769364
1998-09-30,1998-07-01,49.25,2,-0.0107528809458017,92,1.25108150769364
1998-10-01,1998-10-01,49.4,0,-0.0227022394537926,1,1.59638624905245
1998-10-02,1998-10-01,49.4,0,-0.0590299516916275,2,1.59638624905245
1998-10-03,1998-10-01,49.4,0,-0.115453809499741,3,1.59638624905245
1998-10-04,1998-10-01,49.4,0,-0.140534102916718,4,1.59638624905245
1998-10-05,1998-10-01,49.4,0,-0.130917355418205,5,1.59638624905245
1998-10-06,1998-10-01,49.4,0,-0.118027351796627,6,1.59638624905245
1998-10-07,1998-10-01,49.4,0,-0.117759354412556,7,1.59638624905245
1998-10-08,1998-10-01,49.4,0,-0.106537707149982,8,1.59638624905245
1998-10-09,1998-10-01,49.4,0,-0.119236022233963,9,1.59638624905245
1998-10-10,1998-10-01,49.4,0,-0.127770259976387,10,1.59638624905245
1998-10-11,1998-10-01,49.4,0,-0.128490686416626,11,1.59638624905245
1998-10-12,1998-10-01,49.4,0,-0.118335857987404,12,1.59638624905245
1998-10-13,1998-10-01,49.4,0,-0.114229217171669,13,1.59638624905245
1998-10-14,1998-10-01,49.4,0,-0.114075303077698,14,1.59638624905245
1998-10-15,1998-10-01,49.4,0,-0.11164215952158,15,1.59638624905245
1998-10-16,1998-10-01,49.4,0,-0.114496156573296,16,1.59638624905245
1998-10-17,1998-10-01,49.4,0,-0.0939827188849449,17,1.59638624905245
1998-10-18,1998-10-01,49.4,0,-0.0662622228264809,18,1.59638624905245
1998-10-19,1998-10-01,49.4,0,-0.0709179639816284,19,1.59638624905245
1998-10-20,1998-10-01,49.4,0,-0.0524170137941837,20,1.59638624905245
1998-10-21,1998-10-01,49.4,0,-0.0467320308089256,21,1.59638624905245
1998-10-22,1998-10-01,49.4,0,-0.0493319071829319,22,1.59638624905245
1998-10-23,1998-10-01,49.4,0,-0.0386473536491394,23,1.59638624905245
1998-10-24,1998-10-01,49.4,0,-0.0789548456668854,24,1.59638624905245
1998-10-25,1998-10-01,49.4,0,-0.0685589909553528,25,1.59638624905245
1998-10-26,1998-10-01,49.4,0,-0.0536615774035454,26,1.59638624905245
1998-10-27,1998-10-01,49.4,0,-0.0370531976222992,27,1.59638624905245
1998-10-28,1998-10-01,49.4,0,-0.0356564447283745,28,1.59638624905245
1998-10-29,1998-10-01,49.4,0,-0.0285240039229393,29,1.59638624905245
1998-10-30,1998-10-01,49.4,0,-0.0424277186393738,30,1.59638624905245
1998-10-31,1998-10-01,49.4,0,-0.0157935488969088,31,1.59638624905245
1998-11-01,1998-10-01,49.4,0,0.00882052630186081,32,1.59638624905245
1998-11-02,1998-10-01,48.3,1,0.00473305862396955,33,1.59638624905245
1998-11-03,1998-10-01,48.3,1,0.0219672527164221,34,1.59638624905245
1998-11-04,1998-10-01,48.3,1,0.0257249530404806,35,1.59638624905245
1998-11-05,1998-10-01,48.3,1,0.043226283043623,36,1.59638624905245
1998-11-06,1998-10-01,48.3,1,0.0332429334521294,37,1.59638624905245
1998-11-07,1998-10-01,48.3,1,0.0054520214907825,38,1.59638624905245
1998-11-08,1998-10-01,48.3,1,0.00330292736180127,39,1.59638624905245
1998-11-09,1998-10-01,48.3,1,-0.00361639331094921,40,1.59638624905245
1998-11-10,1998-10-01,48.3,1,0.026816725730896,41,1.59638624905245
1998-11-11,1998-10-01,48.3,1,0.041830625385046,42,1.59638624905245
1998-11-12,1998-10-01,48.3,1,0.0601319298148155,43,1.59638624905245
1998-11-13,1998-10-01,48.3,1,0.0564034320414066,44,1.59638624905245
1998-11-14,1998-10-01,48.3,1,0.0583762601017952,45,1.59638624905245
1998-11-15,1998-10-01,48.3,1,0.0483399443328381,46,1.59638624905245
1998-11-16,1998-10-01,48.3,1,0.0403821282088757,47,1.59638624905245
1998-11-17,1998-10-01,48.3,1,0.0266720578074455,48,1.59638624905245
1998-11-18,1998-10-01,48.3,1,0.0220990404486656,49,1.59638624905245
1998-11-19,1998-10-01,48.3,1,0.0050876485183835,50,1.59638624905245
1998-11-20,1998-10-01,48.3,1,-0.00528018642216921,51,1.59638624905245
1998-11-21,1998-10-01,48.3,1,-0.0396650023758411,52,1.59638624905245
1998-11-22,1998-10-01,48.3,1,-0.0377184562385082,53,1.59638624905245
1998-11-23,1998-10-01,48.3,1,-0.025067999958992,54,1.59638624905245
1998-11-24,1998-10-01,48.3,1,-0.0120849823579192,55,1.59638624905245
1998-11-25,1998-10-01,48.3,1,-0.00250193709507585,56,1.59638624905245
1998-11-26,1998-10-01,48.3,1,0.0141038550063968,57,1.59638624905245
1998-11-27,1998-10-01,48.3,1,0.0201783142983913,58,1.59638624905245
1998-11-28,1998-10-01,48.3,1,-0.000608754344284534,59,1.59638624905245
1998-11-29,1998-10-01,48.3,1,-0.00670673605054617,60,1.59638624905245
1998-11-30,1998-10-01,48.3,1,-0.00797283742576838,61,1.59638624905245
1998-12-01,1998-10-01,47.55,2,-0.0021785325370729,62,1.59638624905245
1998-12-02,1998-10-01,47.55,2,-0.000690451997797936,63,1.59638624905245
1998-12-03,1998-10-01,47.55,2,0.0100090736523271,64,1.59638624905245
1998-12-04,1998-10-01,47.55,2,0.000374430732335895,65,1.59638624905245
1998-12-05,1998-10-01,47.55,2,-0.00462115090340376,66,1.59638624905245
1998-12-06,1998-10-01,47.55,2,0.0137512618675828,67,1.59638624905245
1998-12-07,1998-10-01,47.55,2,0.0257909316569567,68,1.59638624905245
1998-12-08,1998-10-01,47.55,2,0.0398686267435551,69,1.59638624905245
1998-12-09,1998-10-01,47.55,2,0.0464973524212837,70,1.59638624905245
1998-12-10,1998-10-01,47.55,2,0.0562737993896008,71,1.59638624905245
1998-12-11,1998-10-01,47.55,2,0.070139542222023,72,1.59638624905245
1998-12-12,1998-10-01,47.55,2,0.120540618896484,73,1.59638624905245
1998-12-13,1998-10-01,47.55,2,0.123827159404755,74,1.59638624905245
1998-12-14,1998-10-01,47.55,2,0.130912393331528,75,1.59638624905245
1998-12-15,1998-10-01,47.55,2,0.14135068655014,76,1.59638624905245
1998-12-16,1998-10-01,47.55,2,0.1341283172369,77,1.59638624905245
